Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,Class
35534,684316,231.1054635,196.0370157,1.178886868,0.529583495,35921,SEKER
35539,690791,247.0624813,184.0422124,1.342422904,0.667151862,35853,SEKER
35544,683.35,232.2347035,195.0293809,1.190767783,0.542904715,35949,SEKER
35555,697407,238.2386137,190.2546224,1.252209332,0.601877373,36021,SEKER
35565,682802,227.2957017,199.3839165,1.139990154,0.48012413,35922,SEKER
35589,687923,235.063906,192.994447,1.217982743,0.570885488,35977,SEKER
35598,694499,245.397668,185.3486365,1.323978814,0.655380254,36045,SEKER
35602,688378,240.6556265,188.5903078,1.276076323,0.621199848,35941,SEKER
35605,694737,245.5544517,184.7444941,1.329157076,0.658756145,35968,SEKER
35608,689304,240.389455,188.8797386,1.272711709,0.61857737,35997,SEKER
35609,686971,230.1693895,197.1409408,1.167537238,0.516140833,36002,SEKER
35610,678391,234.4285953,193.8260159,1.209479513,0.562493166,35888,SEKER
35615,692536,233.0035907,195.2246498,1.193515219,0.54588345,36004,SEKER
35634,685864,235.1230447,193.2178621,1.21688048,0.569814436,36006,SEKER
35647,683548,233.6041328,194.4070019,1.20162407,0.554465019,35993,SEKER
35647,679754,236.1571148,192.3417705,1.227799423,0.580212296,35927,SEKER
35652,680437,227.476882,199.8096977,1.138467675,0.477974624,36002,SEKER
35672,690775,241.4564778,188.2509018,1.282631188,0.626218826,36078,SEKER
35677,689725,235.9739477,192.7272628,1.224393188,0.57701846,36120,SEKER
35680,686068,230.9097907,197.0362234,1.171915431,0.52141391,35991,SEKER
35683,699955,237.1640772,192.1409058,1.234323718,0.586208483,36188,SEKER
35684,678241,237.692503,191.4124113,1.241782084,0.592875311,35953,SEKER
35690,699055,235.795252,192.902193,1.222356513,0.575087465,36122,SEKER
35690,691225,238.3892909,190.7619789,1.249668787,0.599717186,36059,SEKER
35693,680082,229.6226847,198.0893949,1.159187168,0.505761316,35997,SEKER
35699,694117,236.6649656,192.4798218,1.229557277,0.581843363,36104,SEKER
35702,689386,233.5272374,194.8038188,1.19878162,0.551491834,36067,SEKER
35703,684558,235.5078025,193.0748494,1.219774628,0.57261619,36029,SEKER
35703,677734,230.1138772,197.7162664,1.163859107,0.51162219,35987,SEKER
35704,683565,241.104352,188.6546976,1.278019339,0.622699879,35994,SEKER
35720,685105,236.703013,192.3416647,1.230638268,0.582840661,36074,SEKER
35720,685.93,240.8120223,189.0891572,1.273536917,0.619223515,36024,SEKER
35725,684673,235.1553949,193.9051263,1.212734286,0.565741088,36053,SEKER
35730,698169,242.2163347,187.9909129,1.288447037,0.630575224,36142,SEKER
35734,700162,249.4697994,182.9150412,1.363856125,0.679996702,36085,SEKER
35735,684121,235.4891195,193.432329,1.217423792,0.570342979,36043,SEKER
35736,684029,235.6615733,193.3776575,1.218659779,0.57154092,36088,SEKER
35738,684449,237.8500276,191.8892822,1.239517001,0.59087126,36051,SEKER
35758,682303,239.4353205,190.4997504,1.25687997,0.605794808,36049,SEKER
35762,690.56,236.8214407,192.7075785,1.228916073,0.581249747,36157,SEKER
35764,674477,222.1229203,205.0983639,1.083006788,0.383946726,36032,SEKER
35772,693316,245.5102084,185.6779934,1.322236437,0.654231454,36140,SEKER
35777,685863,221.3199452,206.1931217,1.073362406,0.363352382,36174,SEKER
35781,688213,240.1784495,189.8509594,1.265089469,0.612516338,36108,SEKER
35789,685127,233.6187674,195.2244366,1.196667648,0.549256353,36146,SEKER
35795,695242,249.7361414,182.7040856,1.366888653,0.681746498,36189,SEKER
35795,684955,227.565012,200.5136154,1.134910522,0.472880198,36124,SEKER
35804,683756,236.5847337,192.9328021,1.226254588,0.578769272,36096,SEKER
35809,681549,232.7871235,196.0478268,1.187399664,0.539202072,36094,SEKER
35822,691654,235.4053042,194.2379233,1.211943065,0.564955654,36203,SEKER
35835,687914,237.7041795,192.1767591,1.236903883,0.588537037,36190,SEKER
35838,689511,235.5032281,193.9656753,1.214148986,0.567138918,36193,SEKER
35838,684103,241.7568646,189.1084507,1.278403285,0.622995054,36131,SEKER
35842,679664,232.1107485,196.7334531,1.179823487,0.530660587,36127,SEKER
35845,683888,229.295297,199.4579063,1.149592419,0.493274838,36169,SEKER
35853,678636,230.9721739,197.8947951,1.16714628,0.515664436,36172,SEKER
35864,681.39,231.3393316,197.8137403,1.169480599,0.518495342,36158,SEKER
35872,684086,232.5520303,196.5917462,1.182918585,0.534186405,36214,SEKER
35901,686097,236.8511834,193.2548659,1.225589753,0.57814546,36225,SEKER
35901,684781,238.0264533,192.2740092,1.237954388,0.589478311,36216,SEKER
35915,685086,238.6370697,191.8374385,1.243954629,0.594780918,36222,SEKER
35923,684665,229.9818299,199.1153587,1.155018033,0.500412098,36239,SEKER
35932,688727,242.4962302,188.7911616,1.28446813,0.627604469,36273,SEKER
35954,710093,251.6607689,182.0148219,1.382638877,0.690581428,36380,SEKER
35955,683377,242.604317,188.8736921,1.284479136,0.627612745,36232,SEKER
35955,693613,253.6640629,180.8837375,1.402359694,0.701078793,36295,SEKER
35967,684169,231.4932948,197.9525237,1.169438462,0.518444527,36223,SEKER
35969,704.8,222.2541533,206.814546,1.074654359,0.366211229,36555,SEKER
35972,685989,233.4929687,196.2922116,1.189517235,0.541536583,36336,SEKER
35975,685086,235.3637924,194.9026697,1.207596555,0.560593502,36307,SEKER
35977,702354,247.1838982,185.50147,1.332517194,0.660916598,36371,SEKER
35978,687586,243.5302452,188.4149583,1.292520761,0.633574163,36297,SEKER
35996,686723,235.3434819,194.8065986,1.208087835,0.561090618,36312,SEKER
36000,691429,221.6979749,207.2346239,1.069792155,0.355277139,36450,SEKER
36006,693059,229.3833925,199.9267542,1.147337151,0.490247284,36489,SEKER
36013,692489,251.219347,182.6927204,1.375092267,0.68640029,36327,SEKER
36022,683433,240.3551824,191.0743088,1.257914703,0.606653382,36323,SEKER
36029,688635,238.6605052,192.5751142,1.239311249,0.590688337,36371,SEKER
36032,741973,238.7682282,192.4767408,1.240504319,0.591746982,36713,SEKER
36036,681481,236.1718703,194.5500554,1.213938849,0.566931813,36286,SEKER
36044,691115,233.5802244,196.6680712,1.187687575,0.539520807,36384,SEKER
36059,692057,237.0532471,193.8591292,1.222811885,0.575520609,36417,SEKER
36075,702685,238.1659954,193.0809557,1.233503297,0.585463053,36522,SEKER
36076,693745,243.5262185,189.1972144,1.287155412,0.629615417,36427,SEKER
36082,683764,234.1534913,196.3316509,1.192642604,0.544941364,36409,SEKER
36085,689809,237.3103987,193.835087,1.224290207,0.576921209,36414,SEKER
36092,690636,236.3009663,194.6810895,1.213784898,0.566779968,36433,SEKER
36100,681.59,236.7518485,194.3442126,1.218208895,0.571104629,36350,SEKER
36104,698492,247.9682578,185.621902,1.335878229,0.66305439,36456,SEKER
36105,712899,247.771299,185.7046774,1.334222178,0.662003937,36668,SEKER
36109,690918,236.9183865,194.403861,1.218691776,0.57157185,36461,SEKER
36109,708201,234.7734095,196.3627615,1.195610653,0.548130717,36550,SEKER
36112,723077,225.328776,204.6663388,1.100956695,0.418317348,36709,SEKER
36115,688089,228.014068,201.8461467,1.129642907,0.465143113,36464,SEKER
36120,683177,229.6596022,200.469555,1.145608381,0.487901589,36437,SEKER
36120,682617,225.7379549,203.9796059,1.106669237,0.428351147,36472,SEKER
36128,690354,241.8972262,190.4901446,1.269867409,0.616335363,36465,SEKER
36136,711044,234.6393277,196.2778303,1.195444882,0.547953699,36663,SEKER
36137,703387,240.4936544,191.5025775,1.255824634,0.604915692,36540,SEKER
36140,693003,236.5060994,194.8376485,1.21386242,0.566856441,36473,SEKER
36144,690759,222.6202324,206.9200348,1.075875676,0.368884043,36563,SEKER
36147,710044,241.696022,190.8682385,1.266297755,0.613488463,36675,SEKER
36152,694.2,248.9354742,185.0490033,1.345240827,0.668890084,36582,SEKER
36154,679696,234.9680946,196.1359724,1.197985723,0.550652643,36386,SEKER
36154,691479,232.0572892,198.6801502,1.167994331,0.516696654,36497,SEKER
36156,687239,238.8677906,193.0761368,1.237168894,0.58877486,36461,SEKER
36156,683782,238.9798107,192.8749179,1.239040375,0.590447292,36404,SEKER
36166,684301,238.5692529,193.2829526,1.234300541,0.586187457,36460,SEKER
36166,693373,226.8299222,203.3922504,1.115233849,0.442693642,36553,SEKER
36169,685632,238.4565742,193.3137853,1.233520795,0.585478977,36452,SEKER
36186,685681,236.9992929,194.9151565,1.215910025,0.568867373,36484,SEKER
36210,690479,236.3201945,195.2178042,1.210546321,0.56356268,36567,SEKER
36236,714592,234.8935135,196.5813989,1.194891861,0.547362212,36704,SEKER
36244,701396,237.5323078,194.5318786,1.221045669,0.573836068,36667,SEKER
36246,684492,238.5663802,193.5712269,1.232447529,0.584500192,36557,SEKER
36253,698598,230.5248972,200.5306111,1.149574601,0.49325106,36730,SEKER
36253,681763,237.3120276,194.7811246,1.218352282,0.571243464,36493,SEKER
36257,690403,221.7925064,208.3149927,1.064697761,0.343278441,36639,SEKER
36261,701.08,232.458816,198.9296296,1.168547976,0.517368211,36685,SEKER
36265,684137,240.9473325,191.8950253,1.255620525,0.604745261,36514,SEKER
36272,724509,242.8715934,190.5793454,1.274385705,0.619886114,36736,SEKER
36278,689943,246.5483426,187.7492127,1.313179102,0.648152282,36580,SEKER
36299,693838,243.7414222,189.8014847,1.284191336,0.627396254,36649,SEKER
36301,713642,231.5127816,200.1100531,1.156927291,0.502876019,36793,SEKER
36311,689155,240.1511717,192.6197446,1.246763005,0.59722056,36606,SEKER
36325,690.58,246.1701717,188.3103217,1.307257984,0.644077851,36623,SEKER
36331,692777,235.0484903,196.9907507,1.193195566,0.545538777,36684,SEKER
36336,685.99,238.1356702,194.477831,1.224487485,0.577107476,36612,SEKER
36340,683845,235.8061234,196.7621482,1.198432349,0.551123927,36609,SEKER
36343,697705,243.4098446,190.9631883,1.274642756,0.620086378,36737,SEKER
36345,682374,230.7864931,200.7416487,1.149669212,0.493377288,36613,SEKER
36349,686851,226.5198481,204.8168758,1.105962813,0.427131464,36645,SEKER
36361,685038,234.7907394,197.4200707,1.189295185,0.541292841,36669,SEKER
36365,690321,239.1409014,193.8346431,1.233736641,0.585675315,36680,SEKER
36369,689.67,236.845565,195.647267,1.21057436,0.563590725,36716,SEKER
36373,689957,244.4793815,189.7015456,1.288757984,0.63080564,36684,SEKER
36384,689513,239.4697423,193.6535289,1.23658858,0.588253756,36749,SEKER
36393,681994,233.8313405,198.3315724,1.178992016,0.52970465,36655,SEKER
36396,689842,231.7670524,200.3144339,1.157016236,0.502990213,36785,SEKER
36405,691958,236.5216703,196.2618033,1.205133482,0.558085276,36738,SEKER
36411,696862,237.1721887,195.6412229,1.212281263,0.5652917,36825,SEKER
36421,687.46,238.6993457,194.4298757,1.227688619,0.580109096,36706,SEKER
36421,692256,238.7034584,194.4487207,1.227590789,0.580017939,36776,SEKER
36426,696301,242.005099,191.826017,1.261586425,0.609673317,36779,SEKER
36439,689312,237.3111158,195.7067932,1.212584969,0.565593065,36736,SEKER
36443,703908,229.6514033,202.3781617,1.134763758,0.472667792,36837,SEKER
36453,687.95,239.7786797,193.7050328,1.237854671,0.589389131,36717,SEKER
36461,694029,242.5611765,192.0090373,1.263279999,0.611052403,36805,SEKER
36461,695283,239.6298858,194.0208167,1.23507307,0.586887217,36845,SEKER
36463,695433,239.704637,193.9093327,1.236168645,0.587875921,36818,SEKER
36469,692125,240.7587296,193.1159195,1.246705762,0.597171097,36766,SEKER
36473,690992,232.6367254,199.7496676,1.164641364,0.512590135,36858,SEKER
36474,690.09,233.8446496,198.8087511,1.176229156,0.526501064,36817,SEKER
36481,689428,230.618257,201.7355247,1.143171275,0.484557236,36781,SEKER
36496,698972,218.3369555,213.0391831,1.024867596,0.218951263,36927,SEKER
36518,691304,232.8654425,199.7461437,1.16580695,0.51402542,36855,SEKER
36520,692007,233.3318727,199.5817193,1.169104433,0.518041342,36852,SEKER
36527,691877,238.3143596,195.398766,1.219630832,0.572477778,36865,SEKER
36532,697.29,243.796607,191.4935385,1.273132289,0.618906929,36893,SEKER
36536,687345,231.5417418,201.2117885,1.150736463,0.494796802,36879,SEKER
36540,710343,239.1149396,195.1000903,1.225601378,0.578156383,37058,SEKER
36549,694092,239.78448,194.256328,1.234371526,0.586251845,36884,SEKER
36553,691653,231.2505752,201.4553836,1.147899704,0.491005896,36884,SEKER
36554,698178,247.4845266,188.2573394,1.314607587,0.649123224,36868,SEKER
36565,691737,242.2837448,192.328492,1.259739221,0.608159195,36892,SEKER
36566,694803,245.2090877,190.1029227,1.289875422,0.631631612,36883,SEKER
36568,691529,241.3921932,193.1193049,1.249964074,0.599969341,36883,SEKER
36576,687.61,230.1563744,202.5033372,1.136555958,0.475249469,36883,SEKER
36587,705861,248.4867776,187.7498487,1.323499216,0.655064694,36985,SEKER
36589,698326,241.3724332,193.2983035,1.248704354,0.598891637,37011,SEKER
36592,698499,239.8121644,194.3987173,1.233609808,0.585559966,36953,SEKER
36594,688123,235.7260542,197.8406551,1.191494509,0.543696217,36890,SEKER
36598,691778,242.298842,192.637272,1.257798346,0.606557,36971,SEKER
36600,693853,240.8547217,193.6350183,1.243859317,0.594697654,36908,SEKER
36601,692969,247.3622283,188.5905933,1.311636089,0.647098284,36924,SEKER
36606,700229,246.8871858,188.8914566,1.30703204,0.643920762,36991,SEKER
36609,688123,224.3725593,207.9820031,1.078807569,0.375186433,36943,SEKER
36613,697658,233.0502036,200.3535672,1.163194681,0.510797067,36993,SEKER
36620,688188,236.195854,197.7146381,1.19463008,0.547081714,36899,SEKER
36629,686542,231.346432,201.7064969,1.146945862,0.489718272,36913,SEKER
36648,728404,244.7217496,191.1254361,1.280424807,0.624542523,37297,SEKER
36655,697963,241.0228469,193.9536431,1.242682752,0.59366727,37023,SEKER
36661,689743,229.3600251,203.7763392,1.125547872,0.458961391,36979,SEKER
36663,698145,234.7081444,199.0931156,1.17888629,0.529582828,37092,SEKER
36677,690331,239.3814703,195.210938,1.226270786,0.57878445,36981,SEKER
36677,687082,236.0777173,198.1316669,1.191519362,0.543723239,36958,SEKER
36701,719886,234.4158739,200.836907,1.1671952,0.515724098,37415,SEKER
36705,698444,247.0046761,189.4631855,1.303708029,0.641595803,37077,SEKER
36707,697665,244.3788346,191.5007484,1.276124698,0.621237321,37074,SEKER
36711,701528,244.5579162,191.2965493,1.27842304,0.623010231,37042,SEKER
36730,692349,235.9680653,198.4962669,1.188778353,0.540724566,37038,SEKER
36733,696714,235.2084005,199.1109758,1.181292993,0.53234096,37081,SEKER
36736,695806,248.185597,188.7028618,1.315219041,0.649537421,37023,SEKER
36738,690192,237.9328529,197.0584232,1.2074229,0.560417534,37032,SEKER
36740,708732,239.5114144,195.9298588,1.222434477,0.575161681,37128,SEKER
36741,692928,238.615411,196.4650044,1.214544095,0.567527829,37052,SEKER
36746,701775,243.9710923,191.984946,1.27078241,0.617059141,37125,SEKER
36768,699477,244.34699,191.6975467,1.274648498,0.62009085,37178,SEKER
36775,691274,244.7388893,191.479912,1.278143941,0.622795716,37039,SEKER
36778,686751,231.3984561,202.7852691,1.141100915,0.481680904,37050,SEKER
36789,687353,237.4887947,197.3692843,1.203271297,0.556171154,37058,SEKER
36791,699632,245.2819356,191.5205321,1.280708303,0.624758647,37159,SEKER
36805,699998,236.5744453,198.473853,1.191967817,0.544210316,37153,SEKER
36806,692839,243.312911,192.8988275,1.26134987,0.609479999,37082,SEKER
36813,691769,243.007473,193.3256032,1.256985463,0.605882494,37100,SEKER
36824,689547,236.3614158,198.577267,1.190274291,0.54236575,37125,SEKER
36831,692.49,240.3522783,195.326873,1.230513111,0.582725416,37129,SEKER
36839,693645,239.6661238,195.8726639,1.223581275,0.576250607,37173,SEKER
36841,689544,238.3884884,197.0827402,1.209585822,0.562599964,37129,SEKER
36847,691017,235.6207493,199.3110295,1.182176169,0.533345317,37168,SEKER
36851,699211,240.5371522,195.5365482,1.230139094,0.582380673,37198,SEKER
36856,693273,239.9274571,195.7341719,1.225782165,0.578326174,37126,SEKER
36860,704322,238.888659,196.7100157,1.214420415,0.567406158,37289,SEKER
36863,690538,236.7542211,198.3587987,1.193565512,0.545937634,37161,SEKER
36864,698915,248.7781157,188.8261383,1.317498297,0.651073996,37195,SEKER
36870,692977,245.2284633,191.528799,1.280373837,0.624503643,37138,SEKER
36872,692414,237.2061033,198.1927712,1.196845384,0.549445112,37183,SEKER
36880,694705,239.5827578,196.2747237,1.220650083,0.573457092,37219,SEKER
36883,696855,237.6866158,197.7173758,1.202153401,0.555014617,37217,SEKER
36888,697864,249.4449261,188.6030203,1.322592426,0.654466701,37205,SEKER
36892,697906,243.8606864,192.9020853,1.264168223,0.611772236,37200,SEKER
36898,695299,239.8594176,196.3685649,1.221475636,0.57424728,37250,SEKER
36906,702412,246.3682022,190.9485904,1.290233155,0.631895354,37298,SEKER
36911,690768,229.5186145,204.9146295,1.120069441,0.450449738,37249,SEKER
36917,700833,236.925477,198.7767875,1.191917225,0.544155416,37353,SEKER
36919,706713,248.8840072,189.0083083,1.316788714,0.65059687,37346,SEKER
36934,697608,244.0535919,192.9037677,1.265157207,0.612570951,37227,SEKER
36939,695361,241.6436104,195.2970133,1.237313394,0.588904432,37283,SEKER
36952,696.83,242.2198163,194.4135448,1.245899902,0.596473597,37282,SEKER
36955,708623,241.9002397,194.678805,1.242560738,0.593560146,37410,SEKER
36955,697491,235.6445936,199.8536132,1.179085981,0.529812869,37319,SEKER
36957,696.21,245.4100255,191.9958468,1.278204865,0.622842561,37260,SEKER
36968,693.68,246.9912937,190.7746497,1.294675651,0.635143414,37213,SEKER
36975,694805,241.367873,195.1891714,1.236584342,0.588249946,37252,SEKER
36975,692588,239.6615036,196.5264131,1.219487497,0.572339727,37239,SEKER
36976,692719,242.8508454,194.0600216,1.251421305,0.601209562,37264,SEKER
36980,697756,227.469026,207.200229,1.097822271,0.412639862,37374,SEKER
36982,708896,244.4526398,192.9153156,1.267149988,0.614171532,37558,SEKER
36986,693771,232.7137695,202.5916367,1.148683989,0.492059713,37350,SEKER
36988,697873,242.5012245,194.4981765,1.246804618,0.59725651,37312,SEKER
36993,697963,234.3538109,201.1927243,1.164822494,0.512813722,37364,SEKER
36995,694774,245.2067081,192.3369273,1.274881072,0.620271881,37328,SEKER
37004,696689,246.4741093,191.4056363,1.287705598,0.630024792,37330,SEKER
37008,691802,242.2470916,194.6144489,1.244753887,0.595477935,37288,SEKER
